Year | Année,Facility Name | Nom de l'installation,Sample Station Name | Nom de la station d'échantillonnage,Latitude | Latitude,Longitude | Longitude,Sample Type (English) | Type d'échantillon (anglais),Sample Type (French) | Type d'échantillon (français),Substance Name (English) | Nom de substance (anglais),Substance Name (French) | Nom de substance (français),Statistical Quantity (English) | Quantité statistique (anglais),Statistical Quantity (French) | Quantité statistique (français),<,Result | Résultat,Units | Unités
2009,Chalk River Laboratories,"Petawawa Point, Petawawa",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,9.4,Bq/kg
2009,Chalk River Laboratories,"Petawawa Point, Petawawa",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.5,Bq/kg
2009,Chalk River Laboratories,"Petawawa Point, Petawawa",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,787,Bq/kg
2009,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.41,Bq/kg
2009,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,2.3,Bq/kg
2009,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.49,Bq/kg
2009,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,708,Bq/kg
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,101,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.38,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Phosphorus-32,Phosphore-32,Annual Average,Moyenne Annuelle,,N/A | P/D,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,93,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.09,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,6.3,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Rolphton,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,230,Bq/kg
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,117,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.25,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Phosphorus-32,Phosphore-32,Annual Average,Moyenne Annuelle,,N/A | P/D,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,118,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.13,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,10.7,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,219,Bq/kg
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,90,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.23,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Phosphorus-32,Phosphore-32,Annual Average,Moyenne Annuelle,,N/A | P/D,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,91,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.1,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,7.6,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,234,Bq/kg
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,97,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.26,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Phosphorus-32,Phosphore-32,Annual Average,Moyenne Annuelle,,N/A | P/D,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,116,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.1,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,9.8,Bq/kg f.w. | Bq/kg p.f.
2009,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,259,Bq/kg
2010,Chalk River Laboratories,Locations Upstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.32,Bq/kg
2010,Chalk River Laboratories,Locations Upstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,4.1,Bq/kg
2010,Chalk River Laboratories,Locations Upstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.32,Bq/kg
2010,Chalk River Laboratories,Locations Upstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,614,Bq/kg
2010,Chalk River Laboratories,Locations at CRL Boundary,46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.37,Bq/kg
2010,Chalk River Laboratories,Locations at CRL Boundary,46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,49,Bq/kg
2010,Chalk River Laboratories,Locations at CRL Boundary,46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,,0.5,Bq/kg
2010,Chalk River Laboratories,Locations at CRL Boundary,46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,804,Bq/kg
2010,Chalk River Laboratories,Locations Downstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.37,Bq/kg
2010,Chalk River Laboratories,Locations Downstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,8,Bq/kg
2010,Chalk River Laboratories,Locations Downstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.4,Bq/kg
2010,Chalk River Laboratories,Locations Downstream of CRL,46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,619,Bq/kg
2010,Chalk River Laboratories,Mackey (above Rolphton),46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,186,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Mackey (above Rolphton),46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.33,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Mackey (above Rolphton),46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,184,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Mackey (above Rolphton),46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.17,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Mackey (above Rolphton),46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,12.7,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Mackey (above Rolphton),46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,226,Bq/kg
2010,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,139,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.22,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,131,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.11,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,10.2,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Highview,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,228,Bq/kg
2010,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,143,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.33,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,112,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.13,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,9.6,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Waltham,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,225,Bq/kg
2010,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Particulate gross beta,Particules bêta brutes,Annual Average,Moyenne Annuelle,,128,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Particulate gross alpha,Particules alpha brutes,Annual Average,Moyenne Annuelle,<,0.33,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,142,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.14,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,12.1,Bq/kg f.w. | Bq/kg p.f.
2010,Chalk River Laboratories,Sturgeon Lake,46.0554,-77.3628,Fish,Poisson,Carbon-14,Carbone-14,Annual Average,Moyenne Annuelle,,254,Bq/kg
2011,Chalk River Laboratories,"Pine Point, Deep River",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.23,Bq/kg
2011,Chalk River Laboratories,"Lamure Beach, Deep River",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.24,Bq/kg
2011,Chalk River Laboratories,"Indian Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.22,Bq/kg
2011,Chalk River Laboratories,"Cook's Cover, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.19,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Upstream",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.35,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Downstream",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.25,Bq/kg
2011,Chalk River Laboratories,"Oiseau Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.23,Bq/kg
2011,Chalk River Laboratories,King's Beach,46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.25,Bq/kg
2011,Chalk River Laboratories,"Fort William, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.21,Bq/kg
2011,Chalk River Laboratories,"Petawawa Point, Petawawa",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.27,Bq/kg
2011,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Cesium-134,Césium-134,Annual Average,Moyenne Annuelle,<,0.22,Bq/kg
2011,Chalk River Laboratories,"Pine Point, Deep River",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,0.9,Bq/kg
2011,Chalk River Laboratories,"Lamure Beach, Deep River",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,1.5,Bq/kg
2011,Chalk River Laboratories,"Indian Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,4.2,Bq/kg
2011,Chalk River Laboratories,"Cook's Cover, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,6.5,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Upstream",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,35.4,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Downstream",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,31.3,Bq/kg
2011,Chalk River Laboratories,"Oiseau Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,9.7,Bq/kg
2011,Chalk River Laboratories,King's Beach,46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,6.5,Bq/kg
2011,Chalk River Laboratories,"Fort William, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,9.7,Bq/kg
2011,Chalk River Laboratories,"Petawawa Point, Petawawa",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,3,Bq/kg
2011,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Cesium-137,Césium-137,Annual Average,Moyenne Annuelle,,1.7,Bq/kg
2011,Chalk River Laboratories,"Pine Point, Deep River",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.23,Bq/kg
2011,Chalk River Laboratories,"Lamure Beach, Deep River",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.2,Bq/kg
2011,Chalk River Laboratories,"Indian Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.22,Bq/kg
2011,Chalk River Laboratories,"Cook's Cover, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.2,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Upstream",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,,0.47,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Downstream",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.26,Bq/kg
2011,Chalk River Laboratories,"Oiseau Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.24,Bq/kg
2011,Chalk River Laboratories,King's Beach,46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.31,Bq/kg
2011,Chalk River Laboratories,"Fort William, Quebec",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.24,Bq/kg
2011,Chalk River Laboratories,"Petawawa Point, Petawawa",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.28,Bq/kg
2011,Chalk River Laboratories,"Riverside Park, Pembroke",46.0554,-77.3628,Sediment,Sédiment,Cobalt-60,Cobalt-60,Annual Average,Moyenne Annuelle,<,0.21,Bq/kg
2011,Chalk River Laboratories,"Pine Point, Deep River",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,606,Bq/kg
2011,Chalk River Laboratories,"Lamure Beach, Deep River",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,396,Bq/kg
2011,Chalk River Laboratories,"Indian Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,596,Bq/kg
2011,Chalk River Laboratories,"Cook's Cover, Quebec",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,655,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Upstream",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,714,Bq/kg
2011,Chalk River Laboratories,"Pointe du Baptême, Downstream",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,755,Bq/kg
2011,Chalk River Laboratories,"Oiseau Point, Quebec",46.0554,-77.3628,Sediment,Sédiment,Potassium-40,Potassium-40,Annual Average,Moyenne Annuelle,,709,Bq/kg
